ts_ms,op,lat_ms,hops,k,ext
1777907058580,GET,33,3,k107,reqs=150
1777907058582,GET,59,4,k104,reqs=150
1777907058586,GET,39,3,k106,reqs=150
1777907058592,GET,70,2,k103,reqs=150
1777907058596,GET,59,2,k105,reqs=150
1777907058600,GET,27,2,k115,reqs=150
1777907058605,GET,53,4,k108,reqs=150
1777907058606,GET,25,3,k119,reqs=150
1777907058606,GET,31,2,k117,reqs=150
1777907058615,GET,51,2,k112,reqs=150
1777907058617,GET,29,2,k122,reqs=150
1777907058618,GET,61,3,k110,reqs=150
1777907058621,GET,26,3,k125,reqs=150
1777907058623,GET,21,3,k128,reqs=150
1777907058623,GET,62,3,k111,reqs=150
1777907058624,GET,41,2,k120,reqs=150
1777907058624,GET,46,2,k118,reqs=150
1777907058628,GET,61,2,k113,reqs=150
1777907058630,GET,57,2,k116,reqs=150
1777907058630,GET,26,4,k129,reqs=150
1777907058638,GET,70,2,k114,reqs=150
1777907058641,GET,51,2,k123,reqs=150
1777907058642,GET,33,4,k131,reqs=150
1777907058645,GET,27,4,k135,reqs=150
1777907058650,GET,53,2,k126,reqs=150
1777907058650,GET,30,3,k136,reqs=150
1777907058652,GET,45,2,k130,reqs=150
1777907058653,GET,40,2,k133,reqs=150
1777907058656,GET,70,4,k121,reqs=150
1777907058659,GET,48,3,k132,reqs=150
1777907058660,GET,61,4,k127,reqs=150
1777907058661,GET,69,3,k124,reqs=150
1777907058662,GET,40,4,k137,reqs=150
1777907058662,GET,24,3,k144,reqs=150
1777907058668,GET,23,3,k147,reqs=150
1777907058669,GET,54,2,k134,reqs=150
1777907058679,GET,46,2,k142,reqs=150
1777907058685,GET,44,2,k145,reqs=150
1777907058688,GET,52,2,k143,reqs=150
1777907058688,GET,45,4,k146,reqs=150
1777907058689,GET,60,2,k140,reqs=150
1777907058693,GET,69,2,k138,reqs=150
1777907058695,GET,68,4,k139,reqs=150
1777907058702,GET,69,2,k141,reqs=150
1777907058706,GET,59,4,k148,reqs=150
1777907058710,GET,60,4,k149,reqs=150
1777907059635,GET,60,3,k17,reqs=175
1777907059671,GET,28,3,k44,reqs=175
1777907059671,GET,93,3,k19,reqs=175
1777907059671,GET,42,4,k39,reqs=175
1777907059669,GET,102,3,k14,reqs=175
1777907059668,GET,71,3,k25,reqs=175
1777907059675,GET,118,4,k10,reqs=175
1777907059665,GET,48,4,k35,reqs=175
1777907059677,GET,128,2,k4,reqs=175
1777907059663,GET,63,4,k23,reqs=175
1777907059679,GET,35,4,k46,reqs=175
1777907059663,GET,40,4,k37,reqs=175
1777907059663,GET,115,2,k6,reqs=175
1777907059660,GET,107,4,k8,reqs=175
1777907059658,GET,96,3,k12,reqs=175
1777907059657,GET,52,3,k29,reqs=175
1777907059653,GET,105,3,k2,reqs=175
1777907059652,GET,102,2,k3,reqs=175
1777907059652,GET,26,2,k40,reqs=175
1777907059652,GET,27,3,k38,reqs=175
1777907059652,GET,70,4,k21,reqs=175
1777907059651,GET,41,4,k33,reqs=175
1777907059649,GET,41,2,k32,reqs=175
1777907059646,GET,48,4,k26,reqs=175
1777907059646,GET,56,3,k24,reqs=175
1777907059695,GET,62,3,k43,reqs=175
1777907059641,GET,67,4,k15,reqs=175
1777907059639,GET,38,4,k22,reqs=175
1777907059639,GET,89,4,k1,reqs=175
1777907059639,GET,32,3,k31,reqs=175
1777907059639,GET,89,4,k7,reqs=175
1777907059637,GET,88,3,k0,reqs=175
1777907059636,GET,77,4,k11,reqs=175
1777907059696,GET,26,2,k59,reqs=175
1777907059697,GET,43,2,k52,reqs=175
1777907059693,GET,113,4,k20,reqs=175
1777907059692,GET,78,4,k34,reqs=175
1777907059692,GET,116,2,k18,reqs=175
1777907059691,GET,83,4,k30,reqs=175
1777907059691,GET,87,4,k27,reqs=175
1777907059689,GET,51,3,k42,reqs=175
1777907059689,GET,57,4,k41,reqs=175
1777907059689,GET,67,4,k36,reqs=175
1777907059689,GET,24,4,k56,reqs=175
1777907059687,GET,116,2,k16,reqs=175
1777907059686,GET,33,4,k48,reqs=175
1777907059675,GET,111,2,k13,reqs=175
1777907059675,GET,128,4,k5,reqs=175
1777907059675,GET,30,2,k47,reqs=175
1777907059672,GET,116,4,k9,reqs=175
1777907059700,GET,96,3,k28,reqs=175
1777907059699,GET,40,4,k53,reqs=175
1777907059705,GET,44,3,k49,reqs=175
1777907059708,GET,47,4,k50,reqs=175
1777907059713,GET,53,2,k51,reqs=175
1777907059713,GET,54,4,k54,reqs=175
1777907059718,GET,74,3,k45,reqs=175
1777907059726,GET,44,3,k55,reqs=175
1777907059727,GET,39,3,k61,reqs=175
1777907059731,GET,42,2,k58,reqs=175
1777907059732,GET,23,3,k71,reqs=175
1777907059733,GET,31,3,k69,reqs=175
1777907059741,GET,42,4,k68,reqs=175
1777907059746,GET,71,4,k62,reqs=175
1777907059746,GET,58,4,k66,reqs=175
1777907059747,GET,67,2,k64,reqs=175
1777907059748,GET,60,4,k57,reqs=175
1777907059751,GET,68,2,k65,reqs=175
1777907059752,GET,38,3,k79,reqs=175
1777907059754,GET,67,2,k67,reqs=175
1777907059754,GET,66,3,k63,reqs=175
1777907059756,GET,67,4,k60,reqs=175
1777907059756,GET,37,4,k81,reqs=175
1777907059757,GET,44,4,k75,reqs=175
1777907059759,GET,46,2,k73,reqs=175
1777907059768,GET,55,3,k74,reqs=175
1777907059770,GET,57,4,k77,reqs=175
1777907059772,GET,36,2,k87,reqs=175
1777907059772,GET,67,4,k70,reqs=175
1777907059773,GET,53,4,k80,reqs=175
1777907059776,GET,48,3,k85,reqs=175
1777907059778,GET,35,4,k92,reqs=175
1777907059780,GET,44,4,k88,reqs=175
1777907059782,GET,48,2,k86,reqs=175
1777907059783,GET,70,2,k76,reqs=175
1777907059784,GET,73,3,k72,reqs=175
1777907059787,GET,73,3,k78,reqs=175
1777907059791,GET,62,4,k82,reqs=175
1777907059793,GET,69,4,k83,reqs=175
1777907059793,GET,36,4,k95,reqs=175
1777907059794,GET,45,2,k94,reqs=175
1777907059798,GET,37,2,k97,reqs=175
1777907059798,GET,59,4,k90,reqs=175
1777907059799,GET,58,3,k91,reqs=175
1777907059800,GET,69,2,k84,reqs=175
1777907059804,GET,31,3,k101,reqs=175
1777907059805,GET,47,3,k96,reqs=175
1777907059806,GET,29,2,k103,reqs=175
1777907059809,GET,47,3,k99,reqs=175
1777907059809,GET,71,2,k89,reqs=175
1777907059817,GET,71,4,k93,reqs=175
1777907059826,GET,61,2,k98,reqs=175
1777907059828,GET,38,3,k105,reqs=175
1777907059833,GET,53,2,k104,reqs=175
1777907059834,GET,68,4,k100,reqs=175
1777907059838,GET,61,4,k102,reqs=175
1777907059849,GET,26,4,k109,reqs=175
1777907059865,GET,52,4,k106,reqs=175
1777907059873,GET,49,4,k107,reqs=175
1777907059874,GET,54,2,k108,reqs=175
1777907059877,GET,35,3,k112,reqs=175
1777907059891,GET,30,4,k116,reqs=175
1777907059897,GET,66,3,k110,reqs=175
1777907059897,GET,46,3,k114,reqs=175
1777907059898,GET,55,3,k113,reqs=175
1777907059904,GET,69,2,k111,reqs=175
1777907059905,GET,30,3,k118,reqs=175
1777907059910,GET,48,3,k117,reqs=175
1777907059918,GET,65,3,k115,reqs=175
1777907059920,GET,35,2,k120,reqs=175
1777907059921,GET,34,3,k119,reqs=175
1777907059927,GET,22,4,k123,reqs=175
1777907059929,GET,33,4,k122,reqs=175
1777907059940,GET,26,3,k125,reqs=175
1777907059946,GET,29,4,k126,reqs=175
1777907059957,GET,68,4,k121,reqs=175
1777907059967,GET,25,3,k133,reqs=175
1777907059968,GET,35,3,k130,reqs=175
1777907059977,GET,64,4,k124,reqs=175
1777907059989,GET,33,4,k135,reqs=175
1777907059992,GET,65,2,k129,reqs=175
1777907059992,GET,63,3,k128,reqs=175
1777907059992,GET,29,2,k138,reqs=175
1777907059993,GET,73,4,k127,reqs=175
1777907059993,GET,45,3,k134,reqs=175
1777907060000,GET,22,3,k143,reqs=175
1777907060001,GET,62,2,k132,reqs=175
1777907060003,GET,30,4,k141,reqs=175
1777907060007,GET,69,2,k131,reqs=175
1777907060012,GET,43,4,k139,reqs=175
1777907060013,GET,30,3,k145,reqs=175
1777907060015,GET,24,4,k148,reqs=175
1777907060018,GET,61,4,k136,reqs=175
1777907060021,GET,45,2,k142,reqs=175
1777907060021,GET,59,3,k137,reqs=175
1777907060032,GET,30,3,k152,reqs=175
1777907060032,GET,52,3,k144,reqs=175
1777907060035,GET,32,2,k153,reqs=175
1777907060036,GET,39,2,k149,reqs=175
1777907060036,GET,41,4,k150,reqs=175
1777907060038,GET,67,2,k140,reqs=175
1777907060044,GET,58,3,k146,reqs=175
1777907060046,GET,47,3,k151,reqs=175
1777907060056,GET,24,2,k165,reqs=175
1777907060060,GET,52,3,k154,reqs=175
1777907060060,GET,25,2,k166,reqs=175
1777907060061,GET,36,4,k162,reqs=175
1777907060062,GET,46,3,k158,reqs=175
1777907060062,GET,33,3,k164,reqs=175
1777907060064,GET,42,2,k160,reqs=175
1777907060065,GET,77,4,k147,reqs=175
1777907060072,GET,34,3,k167,reqs=175
1777907060073,GET,64,2,k155,reqs=175
1777907060074,GET,55,2,k159,reqs=175
1777907060074,GET,62,4,k157,reqs=175
1777907060080,GET,70,2,k156,reqs=175
1777907060078,GET,57,3,k161,reqs=175
1777907060084,GET,56,4,k163,reqs=175
1777907060086,GET,38,4,k172,reqs=175
1777907060098,GET,46,2,k174,reqs=175
1777907060099,GET,59,2,k169,reqs=175
1777907060101,GET,59,4,k170,reqs=175
1777907060107,GET,70,2,k168,reqs=175
1777907060111,GET,65,4,k171,reqs=175
1777907060121,GET,72,3,k173,reqs=175
1777907061156,GET,47,4,k11,reqs=175
1777907061194,GET,82,4,k13,reqs=175
1777907061193,GET,97,4,k1,reqs=175
1777907061193,GET,87,4,k10,reqs=175
1777907061191,GET,92,2,k6,reqs=175
1777907061190,GET,23,4,k37,reqs=175
1777907061190,GET,55,2,k22,reqs=175
1777907061188,GET,41,4,k28,reqs=175
1777907061187,GET,63,4,k18,reqs=175
1777907061186,GET,53,3,k21,reqs=175
1777907061186,GET,59,4,k19,reqs=175
1777907061184,GET,46,2,k23,reqs=175
1777907061184,GET,22,4,k34,reqs=175
1777907061183,GET,82,3,k2,reqs=175
1777907061180,GET,51,4,k20,reqs=175
1777907061203,GET,50,2,k30,reqs=175
1777907061175,GET,76,3,k5,reqs=175
1777907061174,GET,76,3,k3,reqs=175
1777907061204,GET,101,4,k9,reqs=175
1777907061174,GET,32,4,k26,reqs=175
1777907061171,GET,22,3,k29,reqs=175
1777907061171,GET,26,4,k27,reqs=175
1777907061169,GET,67,2,k7,reqs=175
1777907061169,GET,50,3,k16,reqs=175
1777907061164,GET,61,3,k8,reqs=175
1777907061163,GET,53,4,k12,reqs=175
1777907061207,GET,41,3,k36,reqs=175
1777907061206,GET,52,4,k31,reqs=175
1777907061205,GET,65,3,k25,reqs=175
1777907061205,GET,106,4,k4,reqs=175
1777907061204,GET,105,2,k0,reqs=175
1777907061201,GET,86,2,k14,reqs=175
1777907061198,GET,77,2,k17,reqs=175
1777907061210,GET,70,2,k24,reqs=175
1777907061213,GET,96,4,k15,reqs=175
1777907061217,GET,57,4,k33,reqs=175
1777907061220,GET,25,3,k49,reqs=175
1777907061221,GET,63,2,k32,reqs=175
1777907061225,GET,53,3,k39,reqs=175
1777907061226,GET,40,4,k45,reqs=175
1777907061227,GET,56,2,k38,reqs=175
1777907061227,GET,21,4,k53,reqs=175
1777907061229,GET,65,4,k35,reqs=175
1777907061235,GET,28,3,k54,reqs=175
1777907061238,GET,57,2,k43,reqs=175
1777907061238,GET,64,4,k40,reqs=175
1777907061242,GET,48,3,k48,reqs=175
1777907061243,GET,25,3,k59,reqs=175
1777907061243,GET,66,3,k41,reqs=175
1777907061244,GET,42,4,k52,reqs=175
1777907061249,GET,56,3,k47,reqs=175
1777907061249,GET,69,4,k42,reqs=175
1777907061250,GET,62,2,k46,reqs=175
1777907061250,GET,66,2,k44,reqs=175
1777907061251,GET,51,4,k51,reqs=175
1777907061262,GET,51,3,k56,reqs=175
1777907061262,GET,33,3,k64,reqs=175
1777907061266,GET,34,2,k65,reqs=175
1777907061266,GET,32,3,k66,reqs=175
1777907061266,GET,56,3,k55,reqs=175
1777907061268,GET,25,4,k70,reqs=175
1777907061269,GET,71,3,k50,reqs=175
1777907061270,GET,54,4,k58,reqs=175
1777907061272,GET,45,3,k63,reqs=175
1777907061274,GET,22,3,k74,reqs=175
1777907061276,GET,28,3,k72,reqs=175
1777907061277,GET,32,4,k71,reqs=175
1777907061277,GET,64,2,k57,reqs=175
1777907061282,GET,57,3,k62,reqs=175
1777907061285,GET,65,4,k60,reqs=175
1777907061285,GET,63,2,k61,reqs=175
1777907061286,GET,48,3,k68,reqs=175
1777907061297,GET,61,2,k67,reqs=175
1777907061297,GET,43,2,k75,reqs=175
1777907061302,GET,27,4,k84,reqs=175
1777907061309,GET,20,4,k90,reqs=175
1777907061310,GET,69,2,k69,reqs=175
1777907061311,GET,38,2,k83,reqs=175
1777907061311,GET,40,2,k82,reqs=175
1777907061314,GET,46,4,k81,reqs=175
1777907061315,GET,58,3,k76,reqs=175
1777907061315,GET,31,4,k88,reqs=175
1777907061316,GET,38,2,k85,reqs=175
1777907061317,GET,67,4,k73,reqs=175
1777907061320,GET,56,3,k79,reqs=175
1777907061321,GET,55,4,k80,reqs=175
1777907061327,GET,66,2,k78,reqs=175
1777907061328,GET,69,2,k77,reqs=175
1777907061329,GET,26,4,k96,reqs=175
1777907061333,GET,42,2,k91,reqs=175
1777907061336,GET,54,2,k87,reqs=175
1777907061339,GET,22,3,k101,reqs=175
1777907061341,GET,48,4,k92,reqs=175
1777907061344,GET,33,2,k99,reqs=175
1777907061345,GET,31,3,k100,reqs=175
1777907061348,GET,39,3,k98,reqs=175
1777907061350,GET,70,4,k86,reqs=175
1777907061350,GET,63,4,k89,reqs=175
1777907061351,GET,56,4,k93,reqs=175
1777907061353,GET,55,3,k94,reqs=175
1777907061365,GET,64,4,k95,reqs=175
1777907061365,GET,60,3,k97,reqs=175
1777907061370,GET,24,4,k110,reqs=175
1777907061371,GET,44,4,k104,reqs=175
1777907061374,GET,40,3,k105,reqs=175
1777907061378,GET,26,4,k112,reqs=175
1777907061379,GET,57,2,k102,reqs=175
1777907061384,GET,36,2,k111,reqs=175
1777907061385,GET,46,4,k107,reqs=175
1777907061389,GET,67,3,k103,reqs=175
1777907061390,GET,48,2,k108,reqs=175
1777907061391,GET,24,4,k116,reqs=175
1777907061395,GET,57,2,k106,reqs=175
1777907061395,GET,33,2,k115,reqs=175
1777907061400,GET,38,2,k114,reqs=175
1777907061400,GET,26,4,k118,reqs=175
1777907061403,GET,27,2,k119,reqs=175
1777907061409,GET,65,2,k109,reqs=175
1777907061413,GET,23,2,k124,reqs=175
1777907061420,GET,65,4,k113,reqs=175
1777907061424,GET,45,4,k120,reqs=175
1777907061429,GET,56,2,k117,reqs=175
1777907061434,GET,53,2,k121,reqs=175
1777907061439,GET,51,3,k123,reqs=175
1777907061442,GET,58,3,k122,reqs=175
1777907061447,GET,40,3,k128,reqs=175
1777907061449,GET,25,4,k134,reqs=175
1777907061454,GET,38,3,k130,reqs=175
1777907061456,GET,53,2,k127,reqs=175
1777907061456,GET,28,3,k136,reqs=175
1777907061458,GET,65,3,k125,reqs=175
1777907061465,GET,22,4,k142,reqs=175
1777907061465,GET,69,3,k126,reqs=175
1777907061467,GET,45,4,k133,reqs=175
1777907061469,GET,56,4,k129,reqs=175
1777907061469,GET,29,3,k141,reqs=175
1777907061473,GET,56,2,k131,reqs=175
1777907061474,GET,55,3,k132,reqs=175
1777907061482,GET,33,4,k145,reqs=175
1777907061482,GET,30,3,k146,reqs=175
1777907061487,GET,26,4,k150,reqs=175
1777907061488,GET,41,2,k144,reqs=175
1777907061489,GET,62,3,k135,reqs=175
1777907061489,GET,58,2,k137,reqs=175
1777907061491,GET,35,3,k147,reqs=175
1777907061491,GET,34,3,k148,reqs=175
1777907061491,GET,53,3,k140,reqs=175
1777907061496,GET,33,2,k151,reqs=175
1777907061497,GET,52,3,k143,reqs=175
1777907061503,GET,70,4,k138,reqs=175
1777907061504,GET,34,3,k154,reqs=175
1777907061505,GET,69,2,k139,reqs=175
1777907061513,GET,31,2,k158,reqs=175
1777907061513,GET,48,3,k152,reqs=175
1777907061513,GET,22,2,k163,reqs=175
1777907061517,GET,23,4,k164,reqs=175
1777907061527,GET,68,2,k149,reqs=175
1777907061535,GET,32,4,k168,reqs=175
1777907061535,GET,68,4,k153,reqs=175
1777907061536,GET,59,4,k157,reqs=175
1777907061540,GET,31,3,k169,reqs=175
1777907061542,GET,65,2,k156,reqs=175
1777907061542,GET,53,3,k162,reqs=175
1777907061545,GET,70,3,k155,reqs=175
1777907061545,GET,49,2,k165,reqs=175
1777907061547,GET,61,3,k161,reqs=175
1777907061549,GET,34,3,k172,reqs=175
1777907061550,GET,67,4,k159,reqs=175
1777907061554,GET,67,4,k160,reqs=175
1777907061566,GET,40,2,k174,reqs=175
1777907061568,GET,65,4,k167,reqs=175
1777907061569,GET,67,3,k166,reqs=175
1777907061578,GET,69,3,k170,reqs=175
1777907061584,GET,69,4,k171,reqs=175
1777907061584,GET,61,3,k173,reqs=175
1777907062600,GET,52,2,k13,reqs=175
1777907062627,GET,26,2,k36,reqs=175
1777907062623,GET,73,2,k14,reqs=175
1777907062622,GET,66,2,k16,reqs=175
1777907062621,GET,80,2,k10,reqs=175
1777907062619,GET,87,3,k6,reqs=175
1777907062619,GET,88,4,k0,reqs=175
1777907062613,GET,44,3,k21,reqs=175
1777907062610,GET,26,4,k26,reqs=175
1777907062609,GET,77,4,k5,reqs=175
1777907062607,GET,38,2,k22,reqs=175
1777907062607,GET,40,4,k20,reqs=175
1777907062605,GET,31,3,k23,reqs=175
1777907062601,GET,27,4,k24,reqs=175
1777907062631,GET,77,4,k15,reqs=175
1777907062631,GET,96,3,k8,reqs=175
1777907062631,GET,74,4,k17,reqs=175
1777907062630,GET,41,2,k31,reqs=175
1777907062628,GET,95,4,k1,reqs=175
1777907062633,GET,45,3,k30,reqs=175
1777907062633,GET,37,2,k34,reqs=175
1777907062633,GET,57,4,k25,reqs=175
1777907062635,GET,91,2,k11,reqs=175
1777907062635,GET,48,4,k29,reqs=175
1777907062636,GET,38,4,k35,reqs=175
1777907062636,GET,31,3,k38,reqs=175
1777907062637,GET,92,3,k12,reqs=175
1777907062639,GET,78,2,k18,reqs=175
1777907062640,GET,30,2,k40,reqs=175
1777907062640,GET,75,2,k19,reqs=175
1777907062641,GET,61,4,k27,reqs=175
1777907062641,GET,58,4,k28,reqs=175
1777907062642,GET,105,4,k9,reqs=175
1777907062644,GET,111,3,k7,reqs=175
1777907062644,GET,112,2,k2,reqs=175
1777907062645,GET,51,2,k33,reqs=175
1777907062647,GET,117,4,k3,reqs=175
1777907062647,GET,56,4,k32,reqs=175
1777907062647,GET,32,3,k42,reqs=175
1777907062654,GET,42,4,k41,reqs=175
1777907062656,GET,125,2,k4,reqs=175
1777907062658,GET,34,4,k46,reqs=175
1777907062659,GET,56,4,k37,reqs=175
1777907062661,GET,44,4,k43,reqs=175
1777907062665,GET,34,3,k49,reqs=175
1777907062667,GET,32,3,k51,reqs=175
1777907062669,GET,61,4,k39,reqs=175
1777907062670,GET,49,4,k45,reqs=175
1777907062674,GET,48,4,k47,reqs=175
1777907062678,GET,20,4,k61,reqs=175
1777907062680,GET,52,2,k48,reqs=175
1777907062683,GET,45,4,k52,reqs=175
1777907062685,GET,39,3,k56,reqs=175
1777907062686,GET,67,3,k44,reqs=175
1777907062688,GET,23,3,k64,reqs=175
1777907062689,GET,47,2,k54,reqs=175
1777907062696,GET,26,4,k66,reqs=175
1777907062697,GET,30,4,k65,reqs=175
1777907062697,GET,64,3,k50,reqs=175
1777907062697,GET,37,3,k62,reqs=175
1777907062704,GET,29,3,k68,reqs=175
1777907062706,GET,66,4,k53,reqs=175
1777907062707,GET,53,3,k59,reqs=175
1777907062712,GET,40,2,k67,reqs=175
1777907062716,GET,72,2,k55,reqs=175
1777907062717,GET,66,2,k58,reqs=175
1777907062718,GET,69,3,k57,reqs=175
1777907062718,GET,36,2,k71,reqs=175
1777907062719,GET,28,4,k75,reqs=175
1777907062721,GET,58,2,k63,reqs=175
1777907062723,GET,67,3,k60,reqs=175
1777907062729,GET,50,3,k70,reqs=175
1777907062731,GET,24,4,k82,reqs=175
1777907062732,GET,30,3,k80,reqs=175
1777907062736,GET,43,3,k76,reqs=175
1777907062739,GET,62,3,k69,reqs=175
1777907062741,GET,53,2,k74,reqs=175
1777907062742,GET,30,4,k84,reqs=175
1777907062752,GET,66,3,k73,reqs=175
1777907062753,GET,53,4,k79,reqs=175
1777907062753,GET,69,2,k72,reqs=175
1777907062753,GET,39,2,k85,reqs=175
1777907062754,GET,56,2,k78,reqs=175
1777907062757,GET,62,4,k77,reqs=175
1777907062761,GET,38,2,k89,reqs=175
1777907062761,GET,36,3,k90,reqs=175
1777907062761,GET,45,3,k86,reqs=175
1777907062762,GET,53,4,k83,reqs=175
1777907062770,GET,32,3,k95,reqs=175
1777907062771,GET,30,4,k96,reqs=175
1777907062772,GET,67,3,k81,reqs=175
1777907062772,GET,27,2,k98,reqs=175
1777907062776,GET,46,3,k92,reqs=175
1777907062778,GET,57,2,k88,reqs=175
1777907062782,GET,46,3,k94,reqs=175
1777907062782,GET,64,3,k87,reqs=175
1777907062782,GET,55,3,k91,reqs=175
1777907062783,GET,51,4,k93,reqs=175
1777907062790,GET,21,4,k101,reqs=175
1777907062796,GET,54,2,k97,reqs=175
1777907062811,GET,46,2,k100,reqs=175
1777907062816,GET,34,4,k102,reqs=175
1777907062821,GET,68,2,k99,reqs=175
1777907062826,GET,34,4,k106,reqs=175
1777907062829,GET,45,3,k103,reqs=175
1777907062831,GET,27,3,k110,reqs=175
1777907062832,GET,36,4,k108,reqs=175
1777907062833,GET,39,3,k107,reqs=175
1777907062834,GET,27,2,k112,reqs=175
1777907062835,GET,23,4,k113,reqs=175
1777907062847,GET,26,4,k115,reqs=175
1777907062847,GET,48,2,k109,reqs=175
1777907062847,GET,58,2,k104,reqs=175
1777907062849,GET,59,2,k105,reqs=175
1777907062853,GET,48,2,k111,reqs=175
1777907062853,GET,22,4,k119,reqs=175
1777907062856,GET,21,2,k120,reqs=175
1777907062857,GET,34,2,k116,reqs=175
1777907062862,GET,21,4,k123,reqs=175
1777907062865,GET,40,4,k117,reqs=175
1777907062865,GET,48,3,k114,reqs=175
1777907062870,GET,23,3,k125,reqs=175
1777907062884,GET,33,4,k127,reqs=175
1777907062887,GET,58,2,k118,reqs=175
1777907062888,GET,50,2,k122,reqs=175
1777907062889,GET,45,4,k124,reqs=175
1777907062896,GET,59,4,k121,reqs=175
1777907062897,GET,33,4,k132,reqs=175
1777907062898,GET,39,2,k130,reqs=175
1777907062899,GET,37,4,k131,reqs=175
1777907062899,GET,43,4,k128,reqs=175
1777907062900,GET,31,3,k134,reqs=175
1777907062904,GET,56,2,k126,reqs=175
1777907062906,GET,49,2,k129,reqs=175
1777907062910,GET,44,3,k133,reqs=175
1777907062913,GET,31,3,k140,reqs=175
1777907062913,GET,26,4,k142,reqs=175
1777907062914,GET,43,4,k135,reqs=175
1777907062915,GET,37,3,k138,reqs=175
1777907062919,GET,30,2,k143,reqs=175
1777907062923,GET,28,4,k146,reqs=175
1777907062925,GET,41,2,k141,reqs=175
1777907062936,GET,63,3,k136,reqs=175
1777907062938,GET,29,2,k152,reqs=175
1777907062938,GET,33,2,k150,reqs=175
1777907062939,GET,32,4,k151,reqs=175
1777907062943,GET,23,3,k157,reqs=175
1777907062945,GET,69,3,k137,reqs=175
1777907062946,GET,66,2,k139,reqs=175
1777907062946,GET,55,4,k144,reqs=175
1777907062949,GET,27,4,k158,reqs=175
1777907062956,GET,58,3,k147,reqs=175
1777907062963,GET,70,4,k145,reqs=175
1777907062966,GET,66,3,k148,reqs=175
1777907062967,GET,53,4,k154,reqs=175
1777907062970,GET,52,2,k156,reqs=175
1777907062971,GET,69,3,k149,reqs=175
1777907062973,GET,40,2,k163,reqs=175
1777907062973,GET,35,4,k165,reqs=175
1777907062974,GET,42,4,k162,reqs=175
1777907062974,GET,63,3,k153,reqs=175
1777907062975,GET,32,3,k167,reqs=175
1777907062981,GET,56,3,k159,reqs=175
1777907062982,GET,30,4,k171,reqs=175
1777907062983,GET,36,4,k169,reqs=175
1777907062984,GET,57,4,k160,reqs=175
1777907062984,GET,48,2,k164,reqs=175
1777907062985,GET,69,2,k155,reqs=175
1777907062989,GET,40,3,k170,reqs=175
1777907062996,GET,38,2,k174,reqs=175
1777907062998,GET,69,3,k161,reqs=175
1777907063003,GET,58,2,k168,reqs=175
1777907063008,GET,68,2,k166,reqs=175
1777907063009,GET,53,4,k173,reqs=175
1777907063015,GET,61,3,k172,reqs=175
1777907063925,GET,85,4,k4,reqs=175
1777907063960,GET,110,4,k12,reqs=175
1777907063960,GET,123,3,k0,reqs=175
1777907063959,GET,78,2,k24,reqs=175
1777907063962,GET,89,3,k21,reqs=175
1777907063957,GET,43,3,k37,reqs=175
1777907063955,GET,56,4,k29,reqs=175
1777907063955,GET,52,2,k31,reqs=175
1777907063954,GET,115,2,k2,reqs=175
1777907063953,GET,94,2,k16,reqs=175
1777907063953,GET,47,2,k35,reqs=175
1777907063953,GET,80,4,k20,reqs=175
1777907063953,GET,66,3,k27,reqs=175
1777907063951,GET,73,2,k23,reqs=175
1777907063951,GET,30,3,k41,reqs=175
1777907063965,GET,100,2,k18,reqs=175
1777907063951,GET,99,2,k13,reqs=175
1777907063951,GET,31,2,k40,reqs=175
1777907063950,GET,61,4,k28,reqs=175
1777907063946,GET,102,2,k8,reqs=175
1777907063967,GET,65,4,k30,reqs=175
1777907063968,GET,82,4,k25,reqs=175
1777907063946,GET,34,3,k36,reqs=175
1777907063944,GET,40,4,k32,reqs=175
1777907063970,GET,130,2,k6,reqs=175
1777907063942,GET,24,4,k39,reqs=175
1777907063942,GET,85,3,k14,reqs=175
1777907063974,GET,49,4,k44,reqs=175
1777907063942,GET,91,4,k11,reqs=175
1777907063942,GET,52,2,k26,reqs=175
1777907063937,GET,95,2,k7,reqs=175
1777907063976,GET,129,3,k10,reqs=175
