timestamp_ms,operation,latency_ms,hop_count,key,extra
1779294434656,PUT,84,4,benchKey_10_9,bytes=29;client_id=10;clients=20;active_nodes=10
1779294434656,PUT,85,4,benchKey_3_8,bytes=28;client_id=3;clients=20;active_nodes=10
1779294434656,PUT,85,4,benchKey_17_9,bytes=29;client_id=17;clients=20;active_nodes=10
1779294434670,PUT,85,4,benchKey_1_9,bytes=28;client_id=1;clients=20;active_nodes=10
1779294434672,PUT,87,4,benchKey_8_9,bytes=28;client_id=8;clients=20;active_nodes=10
1779294434673,PUT,87,4,benchKey_13_9,bytes=29;client_id=13;clients=20;active_nodes=10
1779294434673,PUT,86,4,benchKey_6_9,bytes=28;client_id=6;clients=20;active_nodes=10
1779294434681,PUT,85,4,benchKey_0_9,bytes=28;client_id=0;clients=20;active_nodes=10
1779294434684,PUT,85,4,benchKey_18_9,bytes=29;client_id=18;clients=20;active_nodes=10
1779294434696,PUT,86,4,benchKey_14_9,bytes=29;client_id=14;clients=20;active_nodes=10
1779294434703,PUT,84,4,benchKey_7_9,bytes=28;client_id=7;clients=20;active_nodes=10
1779294434711,PUT,85,4,benchKey_19_9,bytes=29;client_id=19;clients=20;active_nodes=10
1779294434713,PUT,86,4,benchKey_4_9,bytes=28;client_id=4;clients=20;active_nodes=10
1779294434714,PUT,84,4,benchKey_15_9,bytes=29;client_id=15;clients=20;active_nodes=10
1779294434719,PUT,85,4,benchKey_5_9,bytes=28;client_id=5;clients=20;active_nodes=10
1779294434730,PUT,86,4,benchKey_16_9,bytes=29;client_id=16;clients=20;active_nodes=10
1779294434732,PUT,86,4,benchKey_9_9,bytes=28;client_id=9;clients=20;active_nodes=10
1779294434734,PUT,86,4,benchKey_12_9,bytes=29;client_id=12;clients=20;active_nodes=10
1779294434738,PUT,84,4,benchKey_11_9,bytes=29;client_id=11;clients=20;active_nodes=10
1779294434739,PUT,87,4,benchKey_2_9,bytes=28;client_id=2;clients=20;active_nodes=10
1779294434742,PUT,85,4,benchKey_3_9,bytes=28;client_id=3;clients=20;active_nodes=10
1779294441981,PUT,101,4,benchKey_7_0,bytes=28;client_id=7;clients=20;active_nodes=15
1779294441981,PUT,104,4,benchKey_4_0,bytes=28;client_id=4;clients=20;active_nodes=15
1779294441981,PUT,100,4,benchKey_10_0,bytes=29;client_id=10;clients=20;active_nodes=15
1779294441981,PUT,100,4,benchKey_12_0,bytes=29;client_id=12;clients=20;active_nodes=15
1779294441986,PUT,109,4,benchKey_19_0,bytes=29;client_id=19;clients=20;active_nodes=15
1779294441988,PUT,112,4,benchKey_18_0,bytes=29;client_id=18;clients=20;active_nodes=15
1779294441981,PUT,104,4,benchKey_9_0,bytes=28;client_id=9;clients=20;active_nodes=15
1779294441981,PUT,105,4,benchKey_8_0,bytes=28;client_id=8;clients=20;active_nodes=15
1779294441981,PUT,99,4,benchKey_1_0,bytes=28;client_id=1;clients=20;active_nodes=15
1779294441989,PUT,112,4,benchKey_11_0,bytes=29;client_id=11;clients=20;active_nodes=15
1779294441988,PUT,112,4,benchKey_6_0,bytes=28;client_id=6;clients=20;active_nodes=15
1779294441988,PUT,112,4,benchKey_5_0,bytes=28;client_id=5;clients=20;active_nodes=15
1779294441987,PUT,103,4,benchKey_15_0,bytes=29;client_id=15;clients=20;active_nodes=15
1779294441987,PUT,110,4,benchKey_3_0,bytes=28;client_id=3;clients=20;active_nodes=15
1779294441989,PUT,113,4,benchKey_13_0,bytes=29;client_id=13;clients=20;active_nodes=15
1779294441987,PUT,111,4,benchKey_0_0,bytes=28;client_id=0;clients=20;active_nodes=15
1779294441986,PUT,110,4,benchKey_17_0,bytes=29;client_id=17;clients=20;active_nodes=15
1779294441982,PUT,102,4,benchKey_14_0,bytes=29;client_id=14;clients=20;active_nodes=15
1779294441989,PUT,113,4,benchKey_2_0,bytes=28;client_id=2;clients=20;active_nodes=15
1779294441989,PUT,113,4,benchKey_16_0,bytes=29;client_id=16;clients=20;active_nodes=15
1779294442069,PUT,87,4,benchKey_7_1,bytes=28;client_id=7;clients=20;active_nodes=15
1779294442069,PUT,87,4,benchKey_4_1,bytes=28;client_id=4;clients=20;active_nodes=15
1779294442071,PUT,89,4,benchKey_10_1,bytes=29;client_id=10;clients=20;active_nodes=15
1779294442082,PUT,93,4,benchKey_19_1,bytes=29;client_id=19;clients=20;active_nodes=15
1779294442083,PUT,93,4,benchKey_5_1,bytes=28;client_id=5;clients=20;active_nodes=15
1779294442083,PUT,95,4,benchKey_9_1,bytes=28;client_id=9;clients=20;active_nodes=15
1779294442084,PUT,95,4,benchKey_11_1,bytes=29;client_id=11;clients=20;active_nodes=15
1779294442085,PUT,96,4,benchKey_18_1,bytes=29;client_id=18;clients=20;active_nodes=15
1779294442087,PUT,97,4,benchKey_6_1,bytes=28;client_id=6;clients=20;active_nodes=15
1779294442093,PUT,102,4,benchKey_0_1,bytes=28;client_id=0;clients=20;active_nodes=15
1779294442091,PUT,102,4,benchKey_3_1,bytes=28;client_id=3;clients=20;active_nodes=15
1779294442096,PUT,105,4,benchKey_17_1,bytes=29;client_id=17;clients=20;active_nodes=15
1779294442090,PUT,99,4,benchKey_2_1,bytes=28;client_id=2;clients=20;active_nodes=15
1779294442090,PUT,100,4,benchKey_8_1,bytes=28;client_id=8;clients=20;active_nodes=15
1779294442088,PUT,102,4,benchKey_12_1,bytes=29;client_id=12;clients=20;active_nodes=15
1779294442087,PUT,96,4,benchKey_14_1,bytes=29;client_id=14;clients=20;active_nodes=15
1779294442088,PUT,99,4,benchKey_1_1,bytes=28;client_id=1;clients=20;active_nodes=15
1779294442088,PUT,98,4,benchKey_13_1,bytes=29;client_id=13;clients=20;active_nodes=15
1779294442093,PUT,103,4,benchKey_15_1,bytes=29;client_id=15;clients=20;active_nodes=15
1779294442093,PUT,102,4,benchKey_16_1,bytes=29;client_id=16;clients=20;active_nodes=15
1779294442148,PUT,48,4,benchKey_14_2,bytes=29;client_id=14;clients=20;active_nodes=15
1779294442155,PUT,85,4,benchKey_7_2,bytes=28;client_id=7;clients=20;active_nodes=15
1779294442158,PUT,87,4,benchKey_4_2,bytes=28;client_id=4;clients=20;active_nodes=15
1779294442158,PUT,86,4,benchKey_10_2,bytes=29;client_id=10;clients=20;active_nodes=15
1779294442179,PUT,92,4,benchKey_18_2,bytes=29;client_id=18;clients=20;active_nodes=15
1779294442179,PUT,95,4,benchKey_5_2,bytes=28;client_id=5;clients=20;active_nodes=15
1779294442181,PUT,96,4,benchKey_9_2,bytes=28;client_id=9;clients=20;active_nodes=15
1779294442182,PUT,97,4,benchKey_11_2,bytes=29;client_id=11;clients=20;active_nodes=15
1779294442183,PUT,100,4,benchKey_19_2,bytes=29;client_id=19;clients=20;active_nodes=15
1779294442184,PUT,90,4,benchKey_0_2,bytes=28;client_id=0;clients=20;active_nodes=15
1779294442187,PUT,91,4,benchKey_3_2,bytes=28;client_id=3;clients=20;active_nodes=15
1779294442183,PUT,91,4,benchKey_6_2,bytes=28;client_id=6;clients=20;active_nodes=15
1779294442189,PUT,92,4,benchKey_17_2,bytes=29;client_id=17;clients=20;active_nodes=15
1779294442188,PUT,89,4,benchKey_12_2,bytes=29;client_id=12;clients=20;active_nodes=15
1779294442195,PUT,96,4,benchKey_2_2,bytes=28;client_id=2;clients=20;active_nodes=15
1779294442195,PUT,93,4,benchKey_16_2,bytes=29;client_id=16;clients=20;active_nodes=15
1779294442195,PUT,95,4,benchKey_1_2,bytes=28;client_id=1;clients=20;active_nodes=15
1779294442199,PUT,97,4,benchKey_15_2,bytes=29;client_id=15;clients=20;active_nodes=15
1779294442198,PUT,99,4,benchKey_8_2,bytes=28;client_id=8;clients=20;active_nodes=15
1779294442196,PUT,95,4,benchKey_13_2,bytes=29;client_id=13;clients=20;active_nodes=15
1779294442206,PUT,47,4,benchKey_10_3,bytes=29;client_id=10;clients=20;active_nodes=15
1779294442240,PUT,90,4,benchKey_14_3,bytes=29;client_id=14;clients=20;active_nodes=15
1779294442245,PUT,89,4,benchKey_7_3,bytes=28;client_id=7;clients=20;active_nodes=15
1779294442251,PUT,93,4,benchKey_4_3,bytes=28;client_id=4;clients=20;active_nodes=15
1779294442253,PUT,45,4,benchKey_10_4,bytes=29;client_id=10;clients=20;active_nodes=15
1779294442266,PUT,85,4,benchKey_9_3,bytes=28;client_id=9;clients=20;active_nodes=15
1779294442267,PUT,86,4,benchKey_5_3,bytes=28;client_id=5;clients=20;active_nodes=15
1779294442267,PUT,87,4,benchKey_18_3,bytes=29;client_id=18;clients=20;active_nodes=15
1779294442269,PUT,86,4,benchKey_11_3,bytes=29;client_id=11;clients=20;active_nodes=15
1779294442271,PUT,88,4,benchKey_19_3,bytes=29;client_id=19;clients=20;active_nodes=15
1779294442277,PUT,86,4,benchKey_17_3,bytes=29;client_id=17;clients=20;active_nodes=15
1779294442277,PUT,89,4,benchKey_3_3,bytes=28;client_id=3;clients=20;active_nodes=15
1779294442279,PUT,91,4,benchKey_0_3,bytes=28;client_id=0;clients=20;active_nodes=15
1779294442279,PUT,90,4,benchKey_6_3,bytes=28;client_id=6;clients=20;active_nodes=15
1779294442281,PUT,88,4,benchKey_12_3,bytes=29;client_id=12;clients=20;active_nodes=15
1779294442285,PUT,90,4,benchKey_2_3,bytes=28;client_id=2;clients=20;active_nodes=15
1779294442289,PUT,90,4,benchKey_16_3,bytes=29;client_id=16;clients=20;active_nodes=15
1779294442291,PUT,90,4,benchKey_15_3,bytes=29;client_id=15;clients=20;active_nodes=15
1779294442293,PUT,91,4,benchKey_13_3,bytes=29;client_id=13;clients=20;active_nodes=15
1779294442294,PUT,92,4,benchKey_8_3,bytes=28;client_id=8;clients=20;active_nodes=15
1779294442295,PUT,95,4,benchKey_1_3,bytes=28;client_id=1;clients=20;active_nodes=15
1779294442326,PUT,85,4,benchKey_14_4,bytes=29;client_id=14;clients=20;active_nodes=15
1779294442329,PUT,42,4,benchKey_2_4,bytes=28;client_id=2;clients=20;active_nodes=15
1779294442330,PUT,84,4,benchKey_7_4,bytes=28;client_id=7;clients=20;active_nodes=15
1779294442336,PUT,84,4,benchKey_4_4,bytes=28;client_id=4;clients=20;active_nodes=15
1779294442338,PUT,84,4,benchKey_10_5,bytes=29;client_id=10;clients=20;active_nodes=15
1779294442353,PUT,85,4,benchKey_9_4,bytes=28;client_id=9;clients=20;active_nodes=15
1779294442353,PUT,85,4,benchKey_18_4,bytes=29;client_id=18;clients=20;active_nodes=15
1779294442353,PUT,84,4,benchKey_11_4,bytes=29;client_id=11;clients=20;active_nodes=15
1779294442354,PUT,86,4,benchKey_5_4,bytes=28;client_id=5;clients=20;active_nodes=15
1779294442356,PUT,84,4,benchKey_19_4,bytes=29;client_id=19;clients=20;active_nodes=15
1779294442362,PUT,84,4,benchKey_17_4,bytes=29;client_id=17;clients=20;active_nodes=15
1779294442364,PUT,84,4,benchKey_0_4,bytes=28;client_id=0;clients=20;active_nodes=15
1779294442365,PUT,85,4,benchKey_6_4,bytes=28;client_id=6;clients=20;active_nodes=15
1779294442367,PUT,88,4,benchKey_3_4,bytes=28;client_id=3;clients=20;active_nodes=15
1779294442368,PUT,86,4,benchKey_12_4,bytes=29;client_id=12;clients=20;active_nodes=15
1779294442375,PUT,85,4,benchKey_16_4,bytes=29;client_id=16;clients=20;active_nodes=15
1779294442376,PUT,84,4,benchKey_15_4,bytes=29;client_id=15;clients=20;active_nodes=15
1779294442380,PUT,86,4,benchKey_8_4,bytes=28;client_id=8;clients=20;active_nodes=15
1779294442381,PUT,87,4,benchKey_13_4,bytes=29;client_id=13;clients=20;active_nodes=15
1779294442383,PUT,87,4,benchKey_1_4,bytes=28;client_id=1;clients=20;active_nodes=15
1779294442411,PUT,84,4,benchKey_14_5,bytes=29;client_id=14;clients=20;active_nodes=15
1779294442413,PUT,83,4,benchKey_7_5,bytes=28;client_id=7;clients=20;active_nodes=15
1779294442413,PUT,84,4,benchKey_2_5,bytes=28;client_id=2;clients=20;active_nodes=15
1779294442421,PUT,84,4,benchKey_4_5,bytes=28;client_id=4;clients=20;active_nodes=15
1779294442423,PUT,84,4,benchKey_10_6,bytes=29;client_id=10;clients=20;active_nodes=15
1779294442441,PUT,87,4,benchKey_11_5,bytes=29;client_id=11;clients=20;active_nodes=15
1779294442441,PUT,88,4,benchKey_9_5,bytes=28;client_id=9;clients=20;active_nodes=15
1779294442442,PUT,88,4,benchKey_18_5,bytes=29;client_id=18;clients=20;active_nodes=15
1779294442454,PUT,92,4,benchKey_17_5,bytes=29;client_id=17;clients=20;active_nodes=15
1779294442456,PUT,99,4,benchKey_19_5,bytes=29;client_id=19;clients=20;active_nodes=15
1779294442457,PUT,102,4,benchKey_5_5,bytes=28;client_id=5;clients=20;active_nodes=15
1779294442457,PUT,91,4,benchKey_6_5,bytes=28;client_id=6;clients=20;active_nodes=15
1779294442457,PUT,90,4,benchKey_3_5,bytes=28;client_id=3;clients=20;active_nodes=15
1779294442458,PUT,89,4,benchKey_12_5,bytes=29;client_id=12;clients=20;active_nodes=15
1779294442464,PUT,99,4,benchKey_0_5,bytes=28;client_id=0;clients=20;active_nodes=15
1779294442469,PUT,85,4,benchKey_1_5,bytes=28;client_id=1;clients=20;active_nodes=15
1779294442470,PUT,93,4,benchKey_15_5,bytes=29;client_id=15;clients=20;active_nodes=15
1779294442471,PUT,95,4,benchKey_16_5,bytes=29;client_id=16;clients=20;active_nodes=15
1779294442472,PUT,90,4,benchKey_13_5,bytes=29;client_id=13;clients=20;active_nodes=15
1779294442473,PUT,92,4,benchKey_8_5,bytes=28;client_id=8;clients=20;active_nodes=15
1779294442500,PUT,86,4,benchKey_2_6,bytes=28;client_id=2;clients=20;active_nodes=15
1779294442500,PUT,89,4,benchKey_14_6,bytes=29;client_id=14;clients=20;active_nodes=15
1779294442503,PUT,89,4,benchKey_7_6,bytes=28;client_id=7;clients=20;active_nodes=15
1779294442512,PUT,88,4,benchKey_10_7,bytes=29;client_id=10;clients=20;active_nodes=15
1779294442513,PUT,91,4,benchKey_4_6,bytes=28;client_id=4;clients=20;active_nodes=15
1779294442516,PUT,43,4,benchKey_13_6,bytes=29;client_id=13;clients=20;active_nodes=15
1779294442530,PUT,89,4,benchKey_11_6,bytes=29;client_id=11;clients=20;active_nodes=15
1779294442530,PUT,89,4,benchKey_9_6,bytes=28;client_id=9;clients=20;active_nodes=15
1779294442531,PUT,89,4,benchKey_18_6,bytes=29;client_id=18;clients=20;active_nodes=15
1779294442545,PUT,87,4,benchKey_6_6,bytes=28;client_id=6;clients=20;active_nodes=15
1779294442548,PUT,93,4,benchKey_17_6,bytes=29;client_id=17;clients=20;active_nodes=15
1779294442548,PUT,91,4,benchKey_3_6,bytes=28;client_id=3;clients=20;active_nodes=15
1779294442549,PUT,91,4,benchKey_12_6,bytes=29;client_id=12;clients=20;active_nodes=15
1779294442550,PUT,92,4,benchKey_5_6,bytes=28;client_id=5;clients=20;active_nodes=15
1779294442550,PUT,85,4,benchKey_0_6,bytes=28;client_id=0;clients=20;active_nodes=15
1779294442552,PUT,95,4,benchKey_19_6,bytes=29;client_id=19;clients=20;active_nodes=15
1779294442554,PUT,85,4,benchKey_1_6,bytes=28;client_id=1;clients=20;active_nodes=15
1779294442557,PUT,86,4,benchKey_15_6,bytes=29;client_id=15;clients=20;active_nodes=15
1779294442557,PUT,85,4,benchKey_16_6,bytes=29;client_id=16;clients=20;active_nodes=15
1779294442559,PUT,86,4,benchKey_8_6,bytes=28;client_id=8;clients=20;active_nodes=15
1779294442585,PUT,84,4,benchKey_14_7,bytes=29;client_id=14;clients=20;active_nodes=15
1779294442586,PUT,85,4,benchKey_2_7,bytes=28;client_id=2;clients=20;active_nodes=15
1779294442590,PUT,87,4,benchKey_7_7,bytes=28;client_id=7;clients=20;active_nodes=15
1779294442599,PUT,86,4,benchKey_10_8,bytes=29;client_id=10;clients=20;active_nodes=15
1779294442603,PUT,87,4,benchKey_13_7,bytes=29;client_id=13;clients=20;active_nodes=15
1779294442604,PUT,90,4,benchKey_4_7,bytes=28;client_id=4;clients=20;active_nodes=15
1779294442618,PUT,86,4,benchKey_9_7,bytes=28;client_id=9;clients=20;active_nodes=15
1779294442618,PUT,86,4,benchKey_18_7,bytes=29;client_id=18;clients=20;active_nodes=15
1779294442619,PUT,87,4,benchKey_11_7,bytes=29;client_id=11;clients=20;active_nodes=15
1779294442636,PUT,87,4,benchKey_17_7,bytes=29;client_id=17;clients=20;active_nodes=15
1779294442636,PUT,90,4,benchKey_6_7,bytes=28;client_id=6;clients=20;active_nodes=15
1779294442636,PUT,85,4,benchKey_12_7,bytes=29;client_id=12;clients=20;active_nodes=15
1779294442637,PUT,88,4,benchKey_3_7,bytes=28;client_id=3;clients=20;active_nodes=15
1779294442638,PUT,86,4,benchKey_19_7,bytes=29;client_id=19;clients=20;active_nodes=15
1779294442640,PUT,85,4,benchKey_1_7,bytes=28;client_id=1;clients=20;active_nodes=15
1779294442642,PUT,90,4,benchKey_0_7,bytes=28;client_id=0;clients=20;active_nodes=15
1779294442643,PUT,92,4,benchKey_5_7,bytes=28;client_id=5;clients=20;active_nodes=15
1779294442646,PUT,89,4,benchKey_16_7,bytes=29;client_id=16;clients=20;active_nodes=15
1779294442647,PUT,90,4,benchKey_15_7,bytes=29;client_id=15;clients=20;active_nodes=15
1779294442649,PUT,90,4,benchKey_8_7,bytes=28;client_id=8;clients=20;active_nodes=15
1779294442671,PUT,85,4,benchKey_14_8,bytes=29;client_id=14;clients=20;active_nodes=15
1779294442672,PUT,86,4,benchKey_2_8,bytes=28;client_id=2;clients=20;active_nodes=15
1779294442675,PUT,85,4,benchKey_7_8,bytes=28;client_id=7;clients=20;active_nodes=15
1779294442682,PUT,46,4,benchKey_17_8,bytes=29;client_id=17;clients=20;active_nodes=15
1779294442682,PUT,46,4,benchKey_6_8,bytes=28;client_id=6;clients=20;active_nodes=15
1779294442685,PUT,86,4,benchKey_10_9,bytes=29;client_id=10;clients=20;active_nodes=15
1779294442689,PUT,85,4,benchKey_4_8,bytes=28;client_id=4;clients=20;active_nodes=15
1779294442690,PUT,86,4,benchKey_13_8,bytes=29;client_id=13;clients=20;active_nodes=15
1779294442705,PUT,86,4,benchKey_11_8,bytes=29;client_id=11;clients=20;active_nodes=15
1779294442705,PUT,87,4,benchKey_18_8,bytes=29;client_id=18;clients=20;active_nodes=15
1779294442706,PUT,87,4,benchKey_9_8,bytes=28;client_id=9;clients=20;active_nodes=15
1779294442723,PUT,86,4,benchKey_12_8,bytes=29;client_id=12;clients=20;active_nodes=15
1779294442726,PUT,86,4,benchKey_1_8,bytes=28;client_id=1;clients=20;active_nodes=15
1779294442726,PUT,87,4,benchKey_19_8,bytes=29;client_id=19;clients=20;active_nodes=15
1779294442728,PUT,90,4,benchKey_3_8,bytes=28;client_id=3;clients=20;active_nodes=15
1779294442729,PUT,86,4,benchKey_0_8,bytes=28;client_id=0;clients=20;active_nodes=15
1779294442729,PUT,86,4,benchKey_5_8,bytes=28;client_id=5;clients=20;active_nodes=15
1779294442733,PUT,85,4,benchKey_15_8,bytes=29;client_id=15;clients=20;active_nodes=15
1779294442733,PUT,86,4,benchKey_16_8,bytes=29;client_id=16;clients=20;active_nodes=15
1779294442737,PUT,87,4,benchKey_8_8,bytes=28;client_id=8;clients=20;active_nodes=15
1779294442757,PUT,85,4,benchKey_14_9,bytes=29;client_id=14;clients=20;active_nodes=15
1779294442758,PUT,85,4,benchKey_2_9,bytes=28;client_id=2;clients=20;active_nodes=15
1779294442762,PUT,85,4,benchKey_7_9,bytes=28;client_id=7;clients=20;active_nodes=15
1779294442768,PUT,85,4,benchKey_6_9,bytes=28;client_id=6;clients=20;active_nodes=15
1779294442768,PUT,85,4,benchKey_17_9,bytes=29;client_id=17;clients=20;active_nodes=15
1779294442775,PUT,85,4,benchKey_4_9,bytes=28;client_id=4;clients=20;active_nodes=15
1779294442777,PUT,85,4,benchKey_13_9,bytes=29;client_id=13;clients=20;active_nodes=15
1779294442792,PUT,86,4,benchKey_11_9,bytes=29;client_id=11;clients=20;active_nodes=15
1779294442792,PUT,86,4,benchKey_18_9,bytes=29;client_id=18;clients=20;active_nodes=15
1779294442792,PUT,85,4,benchKey_9_9,bytes=28;client_id=9;clients=20;active_nodes=15
1779294442809,PUT,85,4,benchKey_12_9,bytes=29;client_id=12;clients=20;active_nodes=15
1779294442815,PUT,87,4,benchKey_19_9,bytes=29;client_id=19;clients=20;active_nodes=15
1779294442815,PUT,85,4,benchKey_0_9,bytes=28;client_id=0;clients=20;active_nodes=15
1779294442815,PUT,86,4,benchKey_3_9,bytes=28;client_id=3;clients=20;active_nodes=15
1779294442815,PUT,88,4,benchKey_1_9,bytes=28;client_id=1;clients=20;active_nodes=15
1779294442817,PUT,87,4,benchKey_5_9,bytes=28;client_id=5;clients=20;active_nodes=15
1779294442820,PUT,85,4,benchKey_16_9,bytes=29;client_id=16;clients=20;active_nodes=15
1779294442820,PUT,86,4,benchKey_15_9,bytes=29;client_id=15;clients=20;active_nodes=15
1779294442822,PUT,85,4,benchKey_8_9,bytes=28;client_id=8;clients=20;active_nodes=15
1779294450077,PUT,119,4,benchKey_19_0,bytes=29;client_id=19;clients=20;active_nodes=20
1779294450077,PUT,119,4,benchKey_9_0,bytes=28;client_id=9;clients=20;active_nodes=20
1779294450078,PUT,123,4,benchKey_17_0,bytes=29;client_id=17;clients=20;active_nodes=20
1779294450078,PUT,118,4,benchKey_7_0,bytes=28;client_id=7;clients=20;active_nodes=20
1779294450078,PUT,118,4,benchKey_12_0,bytes=29;client_id=12;clients=20;active_nodes=20
1779294450079,PUT,124,4,benchKey_15_0,bytes=29;client_id=15;clients=20;active_nodes=20
1779294450078,PUT,120,4,benchKey_8_0,bytes=28;client_id=8;clients=20;active_nodes=20
1779294450078,PUT,121,4,benchKey_10_0,bytes=29;client_id=10;clients=20;active_nodes=20
1779294450078,PUT,116,4,benchKey_6_0,bytes=28;client_id=6;clients=20;active_nodes=20
1779294450080,PUT,120,4,benchKey_0_0,bytes=28;client_id=0;clients=20;active_nodes=20
1779294450078,PUT,124,4,benchKey_2_0,bytes=28;client_id=2;clients=20;active_nodes=20
1779294450082,PUT,127,4,benchKey_16_0,bytes=29;client_id=16;clients=20;active_nodes=20
1779294450080,PUT,125,4,benchKey_4_0,bytes=28;client_id=4;clients=20;active_nodes=20
1779294450080,PUT,116,4,benchKey_11_0,bytes=29;client_id=11;clients=20;active_nodes=20
1779294450083,PUT,128,4,benchKey_5_0,bytes=28;client_id=5;clients=20;active_nodes=20
1779294450083,PUT,128,4,benchKey_14_0,bytes=29;client_id=14;clients=20;active_nodes=20
1779294450080,PUT,116,4,benchKey_13_0,bytes=29;client_id=13;clients=20;active_nodes=20
1779294450080,PUT,120,4,benchKey_18_0,bytes=29;client_id=18;clients=20;active_nodes=20
1779294450080,PUT,121,4,benchKey_3_0,bytes=28;client_id=3;clients=20;active_nodes=20
1779294450084,PUT,128,4,benchKey_1_0,bytes=28;client_id=1;clients=20;active_nodes=20
1779294450137,PUT,53,4,benchKey_13_1,bytes=29;client_id=13;clients=20;active_nodes=20
1779294450168,PUT,89,4,benchKey_17_1,bytes=29;client_id=17;clients=20;active_nodes=20
1779294450174,PUT,95,4,benchKey_9_1,bytes=28;client_id=9;clients=20;active_nodes=20
1779294450172,PUT,88,4,benchKey_14_1,bytes=29;client_id=14;clients=20;active_nodes=20
1779294450172,PUT,88,4,benchKey_11_1,bytes=29;client_id=11;clients=20;active_nodes=20
1779294450171,PUT,92,4,benchKey_8_1,bytes=28;client_id=8;clients=20;active_nodes=20
1779294450185,PUT,102,4,benchKey_4_1,bytes=28;client_id=4;clients=20;active_nodes=20
1779294450170,PUT,89,4,benchKey_2_1,bytes=28;client_id=2;clients=20;active_nodes=20
1779294450169,PUT,89,4,benchKey_10_1,bytes=29;client_id=10;clients=20;active_nodes=20
1779294450184,PUT,99,4,benchKey_1_1,bytes=28;client_id=1;clients=20;active_nodes=20
1779294450182,PUT,98,4,benchKey_18_1,bytes=29;client_id=18;clients=20;active_nodes=20
1779294450182,PUT,97,4,benchKey_3_1,bytes=28;client_id=3;clients=20;active_nodes=20
1779294450182,PUT,103,4,benchKey_7_1,bytes=28;client_id=7;clients=20;active_nodes=20
1779294450181,PUT,101,4,benchKey_6_1,bytes=28;client_id=6;clients=20;active_nodes=20
1779294450181,PUT,100,4,benchKey_0_1,bytes=28;client_id=0;clients=20;active_nodes=20
1779294450180,PUT,96,4,benchKey_5_1,bytes=28;client_id=5;clients=20;active_nodes=20
1779294450180,PUT,100,4,benchKey_15_1,bytes=29;client_id=15;clients=20;active_nodes=20
1779294450177,PUT,97,4,benchKey_12_1,bytes=29;client_id=12;clients=20;active_nodes=20
1779294450176,PUT,93,4,benchKey_16_1,bytes=29;client_id=16;clients=20;active_nodes=20
1779294450193,PUT,114,4,benchKey_19_1,bytes=29;client_id=19;clients=20;active_nodes=20
1779294450227,PUT,89,4,benchKey_13_2,bytes=29;client_id=13;clients=20;active_nodes=20
1779294450245,PUT,50,4,benchKey_12_2,bytes=29;client_id=12;clients=20;active_nodes=20
1779294450248,PUT,59,4,benchKey_2_2,bytes=28;client_id=2;clients=20;active_nodes=20
1779294450267,PUT,92,4,benchKey_17_2,bytes=29;client_id=17;clients=20;active_nodes=20
1779294450274,PUT,90,4,benchKey_11_2,bytes=29;client_id=11;clients=20;active_nodes=20
1779294450276,PUT,90,4,benchKey_4_2,bytes=28;client_id=4;clients=20;active_nodes=20
1779294450278,PUT,95,4,benchKey_14_2,bytes=29;client_id=14;clients=20;active_nodes=20
1779294450280,PUT,89,4,benchKey_7_2,bytes=28;client_id=7;clients=20;active_nodes=20
1779294450279,PUT,96,4,benchKey_9_2,bytes=28;client_id=9;clients=20;active_nodes=20
1779294450280,PUT,91,4,benchKey_1_2,bytes=28;client_id=1;clients=20;active_nodes=20
1779294450284,PUT,94,4,benchKey_3_2,bytes=28;client_id=3;clients=20;active_nodes=20
1779294450285,PUT,92,4,benchKey_6_2,bytes=28;client_id=6;clients=20;active_nodes=20
1779294450286,PUT,100,4,benchKey_8_2,bytes=28;client_id=8;clients=20;active_nodes=20
1779294450287,PUT,97,4,benchKey_10_2,bytes=29;client_id=10;clients=20;active_nodes=20
1779294450289,PUT,100,4,benchKey_18_2,bytes=29;client_id=18;clients=20;active_nodes=20
1779294450291,PUT,96,4,benchKey_16_2,bytes=29;client_id=16;clients=20;active_nodes=20
1779294450291,PUT,98,4,benchKey_0_2,bytes=28;client_id=0;clients=20;active_nodes=20
1779294450291,PUT,97,4,benchKey_15_2,bytes=29;client_id=15;clients=20;active_nodes=20
1779294450294,PUT,100,4,benchKey_5_2,bytes=28;client_id=5;clients=20;active_nodes=20
1779294450308,PUT,113,4,benchKey_19_2,bytes=29;client_id=19;clients=20;active_nodes=20
1779294450316,PUT,87,4,benchKey_13_3,bytes=29;client_id=13;clients=20;active_nodes=20
1779294450341,PUT,92,4,benchKey_12_3,bytes=29;client_id=12;clients=20;active_nodes=20
1779294450345,PUT,59,4,benchKey_6_3,bytes=28;client_id=6;clients=20;active_nodes=20
1779294450346,PUT,63,4,benchKey_9_3,bytes=28;client_id=9;clients=20;active_nodes=20
1779294450347,PUT,98,4,benchKey_2_3,bytes=28;client_id=2;clients=20;active_nodes=20
1779294450354,PUT,86,4,benchKey_17_3,bytes=29;client_id=17;clients=20;active_nodes=20
1779294450359,PUT,85,4,benchKey_11_3,bytes=29;client_id=11;clients=20;active_nodes=20
1779294450369,PUT,92,4,benchKey_4_3,bytes=28;client_id=4;clients=20;active_nodes=20
1779294450369,PUT,86,4,benchKey_1_3,bytes=28;client_id=1;clients=20;active_nodes=20
1779294450369,PUT,87,4,benchKey_14_3,bytes=29;client_id=14;clients=20;active_nodes=20
